customer_id,province,acquisition_channel,customer_segment,num_purchases,total_clv_zar,days_since_last_purchase,churn_probability,churn_risk_tier
CUST01397,Gauteng,Google Search,Lapsed,4,2214.05,345,0.9870830729094938,Critical
CUST01702,Gauteng,Meta Instagram,Lapsed,2,1847.21,328,0.9867226089202101,Critical
CUST05609,Gauteng,Google Search,Lapsed,6,2932.43,268,0.986566193517831,Critical
CUST06283,Eastern Cape,Meta Facebook,Lapsed,9,5131.56,184,0.9859380228101106,Critical
CUST06707,KwaZulu-Natal,Organic,Lapsed,1,1450.76,724,0.9855396605429635,Critical
CUST05213,Western Cape,Email,Lapsed,19,7845.2,763,0.9854652633518383,Critical
CUST04646,Gauteng,Meta Facebook,Lapsed,1,1432.57,546,0.9849760888604149,Critical
CUST00913,Western Cape,Google Search,High Value,9,10090.26,228,0.9845891537546825,Critical
CUST07224,Western Cape,Meta Facebook,Lapsed,13,7962.36,696,0.9841937075591033,Critical
CUST06765,Gauteng,Google Search,High Value,11,15424.2,347,0.9836159904946906,Critical
CUST01497,Gauteng,Google Search,Lapsed,9,7638.09,424,0.9832948038747563,Critical
CUST07902,Western Cape,Google Search,Lapsed,12,9716.71,251,0.9832521728452879,Critical
CUST01761,Gauteng,Meta Instagram,Lapsed,3,1348.96,728,0.9831317924409896,Critical
CUST02430,Western Cape,Email,Lapsed,11,9903.22,783,0.9830858515443309,Critical
CUST05005,Gauteng,Google Search,Lapsed,3,4716.1,421,0.9830585070444138,Critical
CUST05279,Gauteng,Meta Instagram,Lapsed,7,7331.87,208,0.9825280578766429,Critical
CUST02147,Gauteng,Meta Facebook,Lapsed,2,2133.03,712,0.9823872448301038,Critical
CUST04770,Gauteng,Google Search,High Value,9,11931.36,484,0.9822148853944347,Critical
CUST04179,Gauteng,Google Search,Lapsed,10,9563.48,355,0.981469588488587,Critical
CUST03405,unknown,Meta Facebook,Lapsed,4,4694.09,858,0.9808042736753484,Critical
CUST01841,Limpopo,Google Search,Lapsed,2,2813.9,68,0.9805714959775294,Critical
CUST02960,Gauteng,Organic,Lapsed,3,3233.34,685,0.9804516282246647,Critical
CUST07319,Western Cape,Meta Facebook,High Value,8,9428.74,571,0.9802760528973786,Critical
CUST03655,KwaZulu-Natal,Google Search,Lapsed,14,3936.25,280,0.980071735326875,Critical
CUST01241,KwaZulu-Natal,Meta Instagram,Lapsed,2,2893.37,605,0.9800041048855086,Critical
CUST06250,Limpopo,Organic,Lapsed,5,4001.17,503,0.9798882975121225,Critical
CUST03673,Gauteng,Meta Facebook,Lapsed,9,8871.35,551,0.9797650799709995,Critical
CUST00958,Gauteng,Google Search,Lapsed,4,4558.32,253,0.9797058806976192,Critical
CUST04238,Gauteng,Email,Lapsed,2,2177.46,839,0.9794178529680952,Critical
CUST06194,KwaZulu-Natal,Meta Instagram,Lapsed,10,8096.84,706,0.9791836055921725,Critical
CUST05821,Gauteng,Google Search,Lapsed,7,8465.39,622,0.9790882158032971,Critical
CUST02280,Gauteng,Meta Instagram,Lapsed,3,3685.63,823,0.978797208372756,Critical
CUST07028,Limpopo,Organic,Lapsed,7,10100.04,697,0.9786587187004074,Critical
CUST04578,Western Cape,Meta Instagram,Lapsed,3,2981.23,465,0.9784611350649812,Critical
CUST01775,Eastern Cape,Meta Instagram,High Value,14,16868.67,501,0.978220062317668,Critical
CUST07728,Eastern Cape,Meta Facebook,Lapsed,4,6008.02,564,0.9778106011413472,Critical
CUST04955,Gauteng,Meta Facebook,Lapsed,7,8791.76,604,0.9777254286377487,Critical
CUST00667,Limpopo,Google Search,Lapsed,4,6036.34,768,0.9774799295966564,Critical
CUST06443,Gauteng,Organic,Lapsed,4,7217.41,477,0.9772564602219705,Critical
CUST00856,unknown,Google Search,Lapsed,12,10568.19,180,0.9770486301013457,Critical
CUST07005,KwaZulu-Natal,Meta Facebook,Lapsed,10,4028.26,785,0.9762047884966344,Critical
CUST04042,unknown,Meta Instagram,Lapsed,2,3196.17,590,0.9757280078060527,Critical
CUST02770,Gauteng,Meta Instagram,Lapsed,1,1366.95,226,0.9750101157224831,Critical
CUST06204,Limpopo,Organic,Lapsed,5,3084.31,293,0.9746130715290984,Critical
CUST02779,KwaZulu-Natal,Organic,Lapsed,5,7374.52,211,0.973627165876404,Critical
CUST02884,Western Cape,Google Search,Lapsed,5,2288.62,390,0.9730320833238566,Critical
CUST03711,KwaZulu-Natal,Meta Facebook,Lapsed,2,1368.85,279,0.9728435303240045,Critical
CUST04833,Gauteng,Meta Facebook,Lapsed,1,1459.04,592,0.9727217235058667,Critical
CUST04988,KwaZulu-Natal,Google Search,Lapsed,5,2912.27,406,0.9707312234827769,Critical
CUST03600,Limpopo,Organic,Lapsed,3,4025.44,262,0.9706568944936738,Critical
CUST00316,Gauteng,Google Search,Lapsed,2,2396.78,253,0.9685762762164238,Critical
CUST03807,Gauteng,Google Search,Lapsed,5,2150.95,464,0.9679209675544516,Critical
CUST04814,Western Cape,Meta Instagram,High Value,9,10642.4,571,0.9666505546486964,Critical
CUST01759,Gauteng,Email,Lapsed,6,5959.9,300,0.9664294739633725,Critical
CUST03254,Gauteng,Meta Facebook,Lapsed,3,3664.16,259,0.9652027692843611,Critical
CUST03805,Western Cape,Meta Facebook,Lapsed,3,3902.0,517,0.9646268703355433,Critical
CUST01887,Limpopo,Meta Facebook,Lapsed,3,4189.74,521,0.9645696674024826,Critical
CUST07125,Limpopo,Meta Instagram,Lapsed,5,1869.48,756,0.964433413019082,Critical
CUST01764,Western Cape,Meta Facebook,Lapsed,11,7941.03,558,0.9643844640315025,Critical
CUST06292,KwaZulu-Natal,Google Display,Lapsed,3,3852.3,323,0.9637126824351935,Critical
CUST06796,unknown,Google Search,Lapsed,6,6408.16,622,0.9636301254887346,Critical
CUST07275,Gauteng,Google Display,Lapsed,1,1258.81,612,0.9636173253408385,Critical
CUST05300,Gauteng,Email,Lapsed,6,5931.91,778,0.9635076606337263,Critical
CUST04614,Western Cape,Meta Instagram,Lapsed,3,1983.31,387,0.9632945917645552,Critical
CUST05965,Eastern Cape,Email,High Value,8,11105.89,486,0.9630716747093792,Critical
CUST05897,Limpopo,Meta Instagram,Lapsed,4,3173.69,793,0.9627209706948758,Critical
CUST06180,Eastern Cape,Google Search,Lapsed,6,6164.19,813,0.9618993152156305,Critical
CUST01228,KwaZulu-Natal,Meta Instagram,Lapsed,2,1388.06,329,0.9616464034402074,Critical
CUST00020,Gauteng,Meta Instagram,Lapsed,3,2502.69,453,0.9614764422582412,Critical
CUST05238,Gauteng,Organic,Lapsed,3,1753.08,259,0.9613360094912675,Critical
CUST07941,Eastern Cape,Meta Instagram,Lapsed,2,2128.56,594,0.9612840145600517,Critical
CUST01108,Gauteng,Google Search,Lapsed,8,4636.56,769,0.9611045305129357,Critical
CUST00095,Gauteng,Google Search,Lapsed,8,7787.1,330,0.9604337797431166,Critical
CUST02668,Gauteng,Meta Instagram,Lapsed,2,2227.99,781,0.9603441966655453,Critical
CUST03238,Gauteng,Google Search,Lapsed,4,5926.67,270,0.9600771903708604,Critical
CUST05540,Western Cape,Organic,Lapsed,7,8232.46,600,0.9593664549402202,Critical
CUST05488,KwaZulu-Natal,Organic,High Value,9,11038.34,662,0.9579623606765209,Critical
CUST07344,Western Cape,Email,Lapsed,12,7706.54,735,0.9569826667683198,Critical
CUST03169,Gauteng,Meta Facebook,High Value,17,19091.44,543,0.9568503422959963,Critical
CUST02953,Gauteng,Meta Instagram,Lapsed,11,9248.91,408,0.95661096192164,Critical
CUST07725,Gauteng,Google Display,Lapsed,5,1982.11,498,0.9564956263500651,Critical
CUST05152,Gauteng,Meta Facebook,Lapsed,3,2514.67,196,0.9560840043978444,Critical
CUST07993,Western Cape,Google Search,Lapsed,6,7997.9,265,0.9559143072512974,Critical
CUST02598,Eastern Cape,Google Search,Lapsed,4,2790.6,406,0.9557215832807181,Critical
CUST06262,Gauteng,Meta Facebook,Lapsed,6,8490.59,587,0.9539770083531972,Critical
CUST07925,KwaZulu-Natal,Meta Instagram,Lapsed,6,7938.39,292,0.9535606731434527,Critical
CUST06728,Gauteng,Meta Instagram,Lapsed,7,8185.37,327,0.952019044533701,Critical
CUST06945,Western Cape,Google Search,Lapsed,3,3419.01,306,0.9514352671353897,Critical
CUST07078,Western Cape,Organic,Lapsed,10,7920.53,775,0.9485318691004889,Critical
CUST02898,Gauteng,Google Search,Lapsed,4,3925.44,209,0.9476041070218716,Critical
CUST02293,Gauteng,Meta Facebook,Lapsed,3,1531.16,778,0.9475809558488584,Critical
CUST02549,Limpopo,Meta Facebook,High Value,13,14147.69,350,0.947198111836616,Critical
CUST02781,Gauteng,Google Search,High Value,8,11942.65,460,0.9470038258114852,Critical
CUST07572,Eastern Cape,Google Search,High Value,16,17561.76,632,0.9461958875046316,Critical
CUST07204,Western Cape,Meta Instagram,Lapsed,4,4667.22,260,0.9461237568115161,Critical
CUST01857,Western Cape,Meta Instagram,Lapsed,3,3041.56,606,0.9449292782996898,Critical
CUST07153,KwaZulu-Natal,Meta Instagram,Lapsed,8,4546.68,343,0.9431163365867908,Critical
CUST06371,Limpopo,Google Search,Lapsed,14,13670.82,483,0.9430919789993606,Critical
CUST07890,Gauteng,Google Display,Lapsed,2,1982.64,748,0.9424452662604349,Critical
CUST04892,KwaZulu-Natal,Google Search,Lapsed,4,4226.72,488,0.9418735417866191,Critical
CUST03209,Gauteng,Google Search,Lapsed,6,5897.76,472,0.9402982178385607,Critical
CUST04582,unknown,Organic,Lapsed,3,1708.61,361,0.9370416387134886,Critical
CUST01729,KwaZulu-Natal,Google Search,High Value,17,20269.0,309,0.9368211758689045,Critical
CUST07557,Western Cape,Google Search,Lapsed,3,3611.37,794,0.9362100897631969,Critical
CUST02619,Western Cape,Meta Instagram,Lapsed,13,12424.92,598,0.9361248939327922,Critical
CUST06420,Western Cape,Organic,Lapsed,8,6088.09,596,0.9354642973282358,Critical
CUST04703,KwaZulu-Natal,Meta Facebook,Lapsed,5,2850.94,318,0.9345781798003441,Critical
CUST02567,KwaZulu-Natal,Google Display,Lapsed,4,2312.89,755,0.9342316931646136,Critical
CUST06906,Limpopo,Google Display,Lapsed,10,7325.09,313,0.9338804131650119,Critical
CUST06390,Gauteng,Google Display,Lapsed,4,3166.05,807,0.9336700639798883,Critical
CUST02646,Eastern Cape,Google Search,Lapsed,8,6468.61,469,0.932569494367401,Critical
CUST04882,Eastern Cape,Email,Lapsed,5,4272.66,360,0.9319092679382884,Critical
CUST01592,Gauteng,Google Search,Lapsed,3,3289.31,505,0.9317737530537475,Critical
CUST05846,KwaZulu-Natal,Google Display,Lapsed,3,1537.63,465,0.9317449619293698,Critical
CUST03494,Gauteng,Meta Facebook,Lapsed,2,1847.74,354,0.9315525864339319,Critical
CUST01187,Gauteng,Organic,Lapsed,8,4800.52,215,0.931246163904289,Critical
CUST00282,Gauteng,Meta Facebook,Lapsed,5,6968.27,638,0.9278025335786493,Critical
CUST03368,Eastern Cape,Organic,Lapsed,6,5148.29,431,0.9277155342173351,Critical
CUST02847,Eastern Cape,Google Search,Lapsed,6,3635.85,513,0.9268987055012408,Critical
CUST04587,Limpopo,Meta Instagram,Lapsed,1,1338.03,347,0.9266598622362657,Critical
CUST01700,Gauteng,Email,Lapsed,5,2477.79,781,0.9266001653839783,Critical
CUST06827,Gauteng,Meta Instagram,Lapsed,9,3404.7,575,0.9261839318384865,Critical
CUST03423,Gauteng,Email,Lapsed,5,5219.91,714,0.9245097147553122,Critical
CUST06839,KwaZulu-Natal,Google Display,Lapsed,7,3978.62,704,0.9241266882276856,Critical
CUST07154,KwaZulu-Natal,Google Search,Lapsed,3,2630.11,420,0.9239714739742974,Critical
CUST05216,Gauteng,Meta Facebook,Lapsed,3,2199.53,411,0.9236188498494754,Critical
CUST00777,Western Cape,Google Search,Lapsed,5,2285.05,192,0.922840859929214,Critical
CUST02000,Gauteng,Organic,Lapsed,3,3909.77,721,0.9224680982673829,Critical
CUST07138,Gauteng,Google Search,Lapsed,1,1388.45,475,0.9222199169906196,Critical
CUST03075,Gauteng,Meta Facebook,High Value,9,9721.61,721,0.9221022157679964,Critical
CUST05182,Gauteng,Meta Facebook,Lapsed,2,1669.04,698,0.9219017383999221,Critical
CUST04825,Western Cape,Email,Lapsed,14,13221.24,376,0.9216980243169365,Critical
CUST04355,Gauteng,Meta Instagram,Lapsed,4,1511.37,687,0.9214211585730017,Critical
CUST05563,Western Cape,Email,Lapsed,5,4794.38,815,0.919940566607024,Critical
CUST03781,KwaZulu-Natal,Email,Lapsed,2,2178.66,660,0.9192329631882235,Critical
CUST00377,Western Cape,Google Display,Lapsed,8,2632.65,362,0.918515402776183,Critical
CUST03659,Gauteng,Meta Facebook,Lapsed,3,2698.01,641,0.9178383092269393,Critical
CUST01678,KwaZulu-Natal,Google Display,High Value,9,9263.56,496,0.9166929135166482,Critical
CUST02870,Gauteng,Google Search,Lapsed,2,1663.23,651,0.9163609316268614,Critical
CUST02376,Western Cape,Meta Instagram,Lapsed,4,1698.59,673,0.9163396654857133,Critical
CUST02199,Limpopo,Google Search,Lapsed,3,2291.65,755,0.9162006256699196,Critical
CUST06636,Gauteng,Google Search,Lapsed,2,1812.5,493,0.9150519570987513,Critical
CUST01750,Gauteng,Google Display,Lapsed,5,2481.53,695,0.9145630136846697,Critical
CUST05374,Western Cape,Email,Lapsed,7,5186.37,307,0.914514196405754,Critical
CUST04003,Gauteng,Email,Lapsed,11,5783.25,740,0.9134620763040776,Critical
CUST05928,Eastern Cape,Organic,Lapsed,3,4928.71,422,0.9128129226886736,Critical
CUST07956,Western Cape,Meta Instagram,Lapsed,3,3212.59,718,0.9122209315657855,Critical
CUST03113,Gauteng,Email,Lapsed,5,6600.96,525,0.9115459098587995,Critical
CUST00797,Gauteng,Organic,Lapsed,6,7951.03,562,0.9113879633080821,Critical
CUST03211,KwaZulu-Natal,Google Display,Lapsed,4,1918.56,611,0.9110288143713406,Critical
CUST03951,Western Cape,Meta Instagram,Lapsed,8,7439.29,425,0.9104841817463499,Critical
CUST07995,Gauteng,Organic,Lapsed,2,2320.16,663,0.9098146247930919,Critical
CUST02097,Limpopo,Meta Facebook,Lapsed,7,8029.66,498,0.9090548640197095,Critical
CUST02718,Gauteng,Meta Instagram,Lapsed,6,6427.73,686,0.9073267390147155,Critical
CUST01795,Gauteng,Google Display,Lapsed,2,1392.31,502,0.9071507169024946,Critical
CUST07686,KwaZulu-Natal,Meta Facebook,Lapsed,2,2823.94,456,0.9066015811768796,Critical
CUST06482,unknown,Email,Lapsed,5,2488.79,672,0.9063019591188458,Critical
CUST00122,KwaZulu-Natal,Meta Instagram,Lapsed,2,1729.82,631,0.9061667087102596,Critical
CUST02486,Gauteng,Meta Instagram,Lapsed,2,2116.58,503,0.9041571623264522,Critical
CUST06782,Gauteng,Google Display,Lapsed,2,2193.25,207,0.9038053172625731,Critical
CUST01025,Gauteng,Google Display,Lapsed,2,1418.7,754,0.9025914995002535,Critical
CUST04779,Western Cape,Meta Instagram,Lapsed,10,6641.7,753,0.9016418424119903,Critical
CUST03640,KwaZulu-Natal,Google Search,Lapsed,6,6209.78,254,0.9001841335601182,Critical
CUST01745,Western Cape,Meta Facebook,Lapsed,3,3167.22,246,0.899950811195317,Critical
CUST01119,Gauteng,Meta Instagram,Lapsed,2,1892.99,782,0.8984927132338208,Critical
CUST05614,unknown,Meta Facebook,Lapsed,6,4508.03,440,0.8979931265352419,Critical
CUST04903,Eastern Cape,Organic,Lapsed,7,7951.92,216,0.8977858717070093,Critical
CUST06715,Gauteng,Meta Instagram,Lapsed,3,2530.31,286,0.8961858761427473,Critical
CUST00699,Western Cape,Meta Instagram,Lapsed,4,3259.36,239,0.8957220738403748,Critical
CUST05331,Gauteng,Organic,High Value,11,11938.63,398,0.8946973933460788,Critical
CUST00852,Western Cape,Google Search,Lapsed,6,6201.86,297,0.8944890500470946,Critical
CUST04001,Gauteng,Meta Facebook,Lapsed,5,5320.3,706,0.8942831602991254,Critical
CUST06060,Western Cape,Google Search,Lapsed,2,2072.35,578,0.8927147473680783,Critical
CUST01555,Eastern Cape,Email,Lapsed,5,4389.76,133,0.892617729989535,Critical
CUST03724,KwaZulu-Natal,Google Display,Lapsed,3,2438.88,236,0.8917447583457826,Critical
CUST05678,Gauteng,Google Display,Lapsed,8,5990.64,217,0.8912232887627524,Critical
CUST03052,Western Cape,Organic,Lapsed,4,2595.28,556,0.8901448777862065,Critical
CUST02166,Western Cape,Email,Lapsed,3,2423.06,241,0.8888856073700376,Critical
CUST03990,Gauteng,Meta Facebook,Lapsed,8,2439.22,325,0.8888166215455925,Critical
CUST03502,KwaZulu-Natal,Meta Instagram,Lapsed,5,6618.27,783,0.8887201099260864,Critical
CUST07399,Gauteng,Email,Lapsed,4,2702.85,726,0.8876348016862786,Critical
CUST07266,Gauteng,Organic,Lapsed,3,3742.12,682,0.8862571119572423,Critical
CUST01597,Eastern Cape,Email,Lapsed,5,2864.21,518,0.8849947727147307,Critical
CUST03756,Gauteng,Email,Lapsed,3,3841.58,602,0.8839237740442485,Critical
CUST04298,Western Cape,Meta Instagram,Lapsed,6,5444.66,779,0.8831091428980112,Critical
CUST01516,Western Cape,Meta Instagram,Lapsed,8,5641.86,402,0.8807604930387346,Critical
CUST02636,Gauteng,Email,Lapsed,6,4755.18,649,0.8801339498875983,Critical
CUST04336,KwaZulu-Natal,Meta Instagram,Lapsed,3,2996.97,597,0.8800381667821721,Critical
CUST06012,Gauteng,Meta Facebook,Lapsed,4,5326.85,584,0.8795435821073117,Critical
CUST00298,Eastern Cape,Google Search,Lapsed,6,7231.01,662,0.879201522605546,Critical
CUST00176,Gauteng,Google Search,Lapsed,4,4765.05,648,0.8786550073013777,Critical
CUST02267,Gauteng,Google Search,Lapsed,2,2148.58,593,0.8782356806325625,Critical
CUST01490,KwaZulu-Natal,Organic,Lapsed,1,1390.4,411,0.8780919544694433,Critical
CUST00687,Western Cape,Meta Instagram,Lapsed,2,2375.55,245,0.8779197642000311,Critical
CUST07425,Western Cape,Organic,Lapsed,4,4051.83,497,0.8777203519532513,Critical
CUST02863,Gauteng,Google Search,Lapsed,3,2531.13,501,0.8775146830773902,Critical
CUST00293,Gauteng,Meta Instagram,Lapsed,6,4339.14,693,0.8767871432384406,Critical
CUST03360,KwaZulu-Natal,Google Search,Lapsed,2,1887.09,688,0.8767315552954306,Critical
CUST05251,Gauteng,Meta Instagram,Lapsed,4,4418.7,530,0.8757453026982884,Critical
CUST05176,Western Cape,Google Search,Lapsed,3,2069.98,426,0.8753703182116093,Critical
CUST06730,Gauteng,Meta Instagram,Lapsed,2,2543.89,659,0.8751726688133323,Critical
CUST00939,Western Cape,Meta Facebook,Lapsed,2,2857.71,619,0.8738509557194802,Critical
CUST01010,Gauteng,Meta Facebook,Lapsed,7,7999.46,248,0.8723307314485931,Critical
CUST06998,Western Cape,Meta Facebook,Lapsed,16,4710.43,397,0.8720265459429638,Critical
CUST02712,Gauteng,Email,Lapsed,2,1441.17,843,0.8688969599455925,Critical
CUST05536,Eastern Cape,Meta Facebook,Lapsed,5,2039.31,681,0.8678164515855044,Critical
CUST07573,Gauteng,Google Search,Lapsed,12,9121.1,622,0.8677227692765118,Critical
CUST01892,Gauteng,Meta Facebook,Lapsed,3,3183.72,734,0.8665936454440885,Critical
CUST01237,Western Cape,Google Search,Lapsed,14,12989.78,250,0.8650409361575196,Critical
CUST06519,Gauteng,Meta Instagram,High Value,8,11062.5,400,0.8642661336362328,Critical
CUST07606,Gauteng,Google Search,Lapsed,9,4062.89,432,0.8628674488081549,Critical
CUST05455,KwaZulu-Natal,Email,Lapsed,8,7044.22,425,0.8620814743620265,Critical
CUST00238,Western Cape,Google Display,Lapsed,6,7326.65,124,0.8609418689020555,Critical
CUST05569,Gauteng,Email,Lapsed,8,5486.51,262,0.8602045436332568,Critical
CUST06894,Gauteng,Google Display,Lapsed,10,2242.9,211,0.8586917053952637,Critical
CUST00096,Western Cape,Organic,Lapsed,13,11958.93,563,0.8575567655662644,Critical
CUST01639,Gauteng,Meta Instagram,High Value,9,9630.61,288,0.8571277952292409,Critical
CUST00253,Limpopo,Google Search,Lapsed,8,5289.43,374,0.8563468311142054,Critical
CUST02881,Eastern Cape,Meta Instagram,Lapsed,2,1919.96,653,0.8563466285937065,Critical
CUST01288,Gauteng,Google Display,Lapsed,4,2895.26,537,0.8563018183058831,Critical
CUST05861,Eastern Cape,Google Display,Lapsed,6,2567.99,532,0.8537162096817227,Critical
CUST03453,Eastern Cape,Email,Lapsed,6,5149.52,366,0.8535892986244131,Critical
CUST03064,Limpopo,Meta Facebook,Lapsed,1,1317.6,493,0.8527971629636458,Critical
CUST06494,unknown,Google Search,Lapsed,3,2151.87,445,0.8523211677200951,Critical
CUST04874,Eastern Cape,Meta Instagram,Lapsed,6,5839.58,200,0.852087544876049,Critical
CUST00023,Gauteng,Organic,Lapsed,2,1503.77,386,0.8517148543161994,Critical
CUST00025,Gauteng,Google Search,Lapsed,11,9897.67,533,0.8512715482839399,Critical
CUST05147,Western Cape,Meta Facebook,Lapsed,4,2305.95,539,0.8501209658572045,Critical
CUST02835,KwaZulu-Natal,Meta Facebook,Lapsed,5,3218.8,477,0.849870253062446,High Risk
CUST04650,Gauteng,Google Search,Lapsed,7,5596.19,426,0.8477398232790705,High Risk
CUST01195,Gauteng,Email,Lapsed,6,5651.95,724,0.8474104951112558,High Risk
CUST06127,Western Cape,Organic,Lapsed,7,3193.85,574,0.8470268395852555,High Risk
CUST06254,Limpopo,Google Display,Lapsed,5,5219.94,548,0.8468824570396957,High Risk
CUST01426,Western Cape,Google Search,Lapsed,7,5250.82,507,0.8463932856788513,High Risk
CUST00588,Gauteng,Organic,Lapsed,3,2644.93,744,0.8446836377580907,High Risk
CUST00272,Gauteng,Google Search,Lapsed,4,2998.07,594,0.8421362380102653,High Risk
CUST05652,Eastern Cape,Google Search,Lapsed,8,5916.22,626,0.8418729039954568,High Risk
CUST03921,Gauteng,Organic,Lapsed,4,3243.16,162,0.8388180237829277,High Risk
CUST03641,Western Cape,Meta Instagram,Lapsed,2,1898.17,402,0.8379679137591178,High Risk
CUST00134,Western Cape,Google Search,Lapsed,5,2975.31,205,0.8365919567353595,High Risk
CUST03325,Gauteng,Meta Facebook,Lapsed,9,4475.3,471,0.8347291519131184,High Risk
CUST03919,Limpopo,Email,Lapsed,1,1310.14,359,0.8346495960830705,High Risk
CUST05745,Gauteng,Google Search,Lapsed,3,2025.28,144,0.8340205703184587,High Risk
CUST06854,KwaZulu-Natal,Google Search,Lapsed,8,4172.58,300,0.833458074172515,High Risk
CUST03100,Gauteng,Google Search,Lapsed,3,5967.26,199,0.8330772141238866,High Risk
CUST07193,Western Cape,Google Search,Lapsed,7,4233.18,657,0.8323976710765205,High Risk
CUST07504,Limpopo,Meta Instagram,Lapsed,12,9821.14,444,0.8316856339075374,High Risk
